Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2014,S08000015,,65-74 years,,All,d,Cerebrovascular Disease,46,,104.4149,,108.2937
2014,S08000015,,65-74 years,,All,d,Stroke,25,,56.74725,,58.50472
2014,S08000015,,65-74 years,,All,d,Subarachnoid Haemorrhage,6,,13.61934,,13.19611
2014,S08000015,,65-74 years,,Male,,Cerebrovascular Disease,23,,110.6514,,114.6658
2014,S08000015,,65-74 years,,Male,,Stroke,10,,48.1093,,49.77106
2014,S08000015,,65-74 years,,Male,,Subarachnoid Haemorrhage,1,,4.81093,,4.399912
2014,S08000015,,65-74 years,,Female,,Cerebrovascular Disease,23,,98.84396,,101.9215
2014,S08000015,,65-74 years,,Female,,Stroke,15,,64.46345,,67.23838
2014,S08000015,,65-74 years,,Female,,Subarachnoid Haemorrhage,5,,21.48782,,21.99231
2014,S08000015,,under75 years,d,All,d,Cerebrovascular Disease,69,,20.46791,,18.90987
2014,S08000015,,under75 years,d,All,d,Stroke,38,,11.27218,,10.39186
2014,S08000015,,under75 years,d,All,d,Subarachnoid Haemorrhage,10,,2.966364,,2.643063
2014,S08000015,,under75 years,d,Male,,Cerebrovascular Disease,34,,20.75525,,19.73443
2014,S08000015,,under75 years,d,Male,,Stroke,16,,9.767175,,9.393089
2014,S08000015,,under75 years,d,Male,,Subarachnoid Haemorrhage,4,,2.441794,,2.2397
2014,S08000015,,under75 years,d,Female,,Cerebrovascular Disease,35,,20.19631,,18.08531
2014,S08000015,,under75 years,d,Female,,Stroke,22,,12.69482,,11.39063
2014,S08000015,,under75 years,d,Female,,Subarachnoid Haemorrhage,6,,3.462224,,3.046426
2014,S08000015,,75plus years,,All,d,Cerebrovascular Disease,264,,775.8545,,808.2567
2014,S08000015,,75plus years,,All,d,Stroke,141,,414.3768,,435.0856
2014,S08000015,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000015,,75plus years,,Male,,Cerebrovascular Disease,96,,689.5066,,803.6933
2014,S08000015,,75plus years,,Male,,Stroke,50,,359.118,,427.6559
2014,S08000015,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000015,,75plus years,,Female,,Cerebrovascular Disease,168,,835.6546,,812.8201
2014,S08000015,,75plus years,,Female,,Stroke,91,,452.6462,,442.5152
2014,S08000015,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000016,,All,d,All,d,Cerebrovascular Disease,110,,96.45738,,84.09976
2014,S08000016,,All,d,All,d,Stroke,70,,61.38197,,52.95234
2014,S08000016,,All,d,All,d,Subarachnoid Haemorrhage,5,,4.384427,,3.761108
2014,S08000016,,All,d,Male,,Cerebrovascular Disease,40,,72.30789,,76.3801
2014,S08000016,,All,d,Male,,Stroke,19,,34.34625,,38.81869
2014,S08000016,,All,d,Male,,Subarachnoid Haemorrhage,2,,3.615394,,3.414951
2014,S08000016,,All,d,Female,,Cerebrovascular Disease,70,,119.2078,,91.81941
2014,S08000016,,All,d,Female,,Stroke,51,,86.85138,,67.08599
2014,S08000016,,All,d,Female,,Subarachnoid Haemorrhage,3,,5.108905,,4.107266
2014,S08000016,,0-44 years,,All,d,Cerebrovascular Disease,1,,1.895303,,2.441236
2014,S08000016,,0-44 years,,All,d,Stroke,1,,1.895303,,2.441236
2014,S08000016,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000016,,0-44 years,,Male,,Cerebrovascular Disease,1,,3.835679,,4.882472
2014,S08000016,,0-44 years,,Male,,Stroke,1,,3.835679,,4.882472
2014,S08000016,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000016,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2014,S08000016,,0-44 years,,Female,,Stroke,0,,0,,0
2014,S08000016,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000016,,45-64 years,,All,d,Cerebrovascular Disease,6,,17.16836,,17.30409
2014,S08000016,,45-64 years,,All,d,Stroke,3,,8.584182,,8.570323
2014,S08000016,,45-64 years,,All,d,Subarachnoid Haemorrhage,2,,5.722788,,5.801861
2014,S08000016,,45-64 years,,Male,,Cerebrovascular Disease,2,,11.6252,,11.72761
2014,S08000016,,45-64 years,,Male,,Stroke,0,,0,,0
2014,S08000016,,45-64 years,,Male,,Subarachnoid Haemorrhage,1,,5.812602,,5.863806
2014,S08000016,,45-64 years,,Female,,Cerebrovascular Disease,4,,22.54283,,22.88056
2014,S08000016,,45-64 years,,Female,,Stroke,3,,16.90712,,17.14065
2014,S08000016,,45-64 years,,Female,,Subarachnoid Haemorrhage,1,,5.635708,,5.739916
2014,S08000016,,65-74 years,,All,d,Cerebrovascular Disease,9,,60.96735,,60.62176
2014,S08000016,,65-74 years,,All,d,Stroke,4,,27.0966,,26.79001
2014,S08000016,,65-74 years,,All,d,Subarachnoid Haemorrhage,1,,6.77415,,6.082321
2014,S08000016,,65-74 years,,Male,,Cerebrovascular Disease,4,,55.89715,,53.6242
2014,S08000016,,65-74 years,,Male,,Stroke,1,,13.97429,,12.55536
2014,S08000016,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000016,,65-74 years,,Female,,Cerebrovascular Disease,5,,65.73758,,67.61933
2014,S08000016,,65-74 years,,Female,,Stroke,3,,39.44255,,41.02467
2014,S08000016,,65-74 years,,Female,,Subarachnoid Haemorrhage,1,,13.14752,,12.16464
2014,S08000016,,under75 years,d,All,d,Cerebrovascular Disease,16,,15.61402,,13.48257
2014,S08000016,,under75 years,d,All,d,Stroke,8,,7.807011,,7.035554
2014,S08000016,,under75 years,d,All,d,Subarachnoid Haemorrhage,3,,2.927629,,2.391359
2014,S08000016,,under75 years,d,Male,,Cerebrovascular Disease,7,,13.88035,,12.49988
2014,S08000016,,under75 years,d,Male,,Stroke,2,,3.965815,,4.345986
2014,S08000016,,under75 years,d,Male,,Subarachnoid Haemorrhage,1,,1.982907,,1.707592
2014,S08000016,,under75 years,d,Female,,Cerebrovascular Disease,9,,17.29406,,14.46525
2014,S08000016,,under75 years,d,Female,,Stroke,6,,11.52937,,9.725123
2014,S08000016,,under75 years,d,Female,,Subarachnoid Haemorrhage,2,,3.843124,,3.075127
2014,S08000016,,75plus years,,All,d,Cerebrovascular Disease,94,,812.5864,,798.118
2014,S08000016,,75plus years,,All,d,Stroke,62,,535.9613,,517.222
2014,S08000016,,75plus years,,All,d,Subarachnoid Haemorrhage,2,,17.28907,,17.61079
2014,S08000016,,75plus years,,Male,,Cerebrovascular Disease,33,,675.1227,,722.2801
2014,S08000016,,75plus years,,Male,,Stroke,17,,347.7905,,387.376
2014,S08000016,,75plus years,,Male,,Subarachnoid Haemorrhage,1,,20.45827,,20.67825
2014,S08000016,,75plus years,,Female,,Cerebrovascular Disease,61,,913.1737,,873.9559
2014,S08000016,,75plus years,,Female,,Stroke,45,,673.6527,,647.0681
2014,S08000016,,75plus years,,Female,,Subarachnoid Haemorrhage,1,,14.97006,,14.54334
2014,S08000017,,All,d,All,d,Cerebrovascular Disease,159,,106.0283,,97.61682
2014,S08000017,,All,d,All,d,Stroke,90,,60.016,,52.48545
2014,S08000017,,All,d,All,d,Subarachnoid Haemorrhage,6,,4.001067,,3.334306
2014,S08000017,,All,d,Male,,Cerebrovascular Disease,64,,87.88191,,100.8154
2014,S08000017,,All,d,Male,,Stroke,33,,45.31411,,49.08374
2014,S08000017,,All,d,Male,,Subarachnoid Haemorrhage,1,,1.373155,,1.212541
2014,S08000017,,All,d,Female,,Cerebrovascular Disease,95,,123.1607,,94.41822
2014,S08000017,,All,d,Female,,Stroke,57,,73.89642,,55.88717
2014,S08000017,,All,d,Female,,Subarachnoid Haemorrhage,5,,6.482142,,5.456071
2014,S08000017,,0-44 years,,All,d,Cerebrovascular Disease,1,,1.449002,,1.465404
2014,S08000017,,0-44 years,,All,d,Stroke,1,,1.449002,,1.465404
2014,S08000017,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000017,,0-44 years,,Male,,Cerebrovascular Disease,1,,2.905034,,2.930808
2014,S08000017,,0-44 years,,Male,,Stroke,1,,2.905034,,2.930808
2014,S08000017,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000017,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2014,S08000017,,0-44 years,,Female,,Stroke,0,,0,,0
2014,S08000017,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000017,,45-64 years,,All,d,Cerebrovascular Disease,10,,22.14251,,21.96838
2014,S08000017,,45-64 years,,All,d,Stroke,5,,11.07125,,10.88943
2014,S08000017,,45-64 years,,All,d,Subarachnoid Haemorrhage,4,,8.857004,,8.864778
2014,S08000017,,45-64 years,,Male,,Cerebrovascular Disease,5,,22.84148,,22.21754
2014,S08000017,,45-64 years,,Male,,Stroke,4,,18.27318,,17.64191
2014,S08000017,,45-64 years,,Male,,Subarachnoid Haemorrhage,1,,4.568296,,4.575627
2014,S08000017,,45-64 years,,Female,,Cerebrovascular Disease,5,,21.48505,,21.71922
2014,S08000017,,45-64 years,,Female,,Stroke,1,,4.297009,,4.136947
2014,S08000017,,45-64 years,,Female,,Subarachnoid Haemorrhage,3,,12.89103,,13.15393
2014,S08000017,,65-74 years,,All,d,Cerebrovascular Disease,14,,70.40129,,72.71805
2014,S08000017,,65-74 years,,All,d,Stroke,7,,35.20064,,36.35903
2014,S08000017,,65-74 years,,All,d,Subarachnoid Haemorrhage,1,,5.028663,,5.150232
2014,S08000017,,65-74 years,,Male,,Cerebrovascular Disease,6,,62.21485,,64.98909
2014,S08000017,,65-74 years,,Male,,Stroke,3,,31.10742,,32.49455
2014,S08000017,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000017,,65-74 years,,Female,,Cerebrovascular Disease,8,,78.10974,,80.44701
2014,S08000017,,65-74 years,,Female,,Stroke,4,,39.05487,,40.22351
2014,S08000017,,65-74 years,,Female,,Subarachnoid Haemorrhage,1,,9.763718,,10.30046
2014,S08000017,,under75 years,d,All,d,Cerebrovascular Disease,25,,18.64823,,15.65751
2014,S08000017,,under75 years,d,All,d,Stroke,13,,9.697078,,8.23595
2014,S08000017,,under75 years,d,All,d,Subarachnoid Haemorrhage,5,,3.729645,,3.175759
2014,S08000017,,under75 years,d,Male,,Cerebrovascular Disease,12,,18.19367,,15.70784
2014,S08000017,,under75 years,d,Male,,Stroke,8,,12.12911,,10.62601
2014,S08000017,,under75 years,d,Male,,Subarachnoid Haemorrhage,1,,1.516139,,1.332463
2014,S08000017,,under75 years,d,Female,,Cerebrovascular Disease,13,,19.08845,,15.60718
2014,S08000017,,under75 years,d,Female,,Stroke,5,,7.341713,,5.845889
2014,S08000017,,under75 years,d,Female,,Subarachnoid Haemorrhage,4,,5.87337,,5.019055
2014,S08000017,,75plus years,,All,d,Cerebrovascular Disease,134,,842.8203,,926.3165
2014,S08000017,,75plus years,,All,d,Stroke,77,,484.3072,,499.8971
2014,S08000017,,75plus years,,All,d,Subarachnoid Haemorrhage,1,,6.289704,,4.937394
2014,S08000017,,75plus years,,Male,,Cerebrovascular Disease,52,,757.1345,,961.3475
2014,S08000017,,75plus years,,Male,,Stroke,25,,364.007,,437.9341
2014,S08000017,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000017,,75plus years,,Female,,Cerebrovascular Disease,82,,907.9836,,891.2855
2014,S08000017,,75plus years,,Female,,Stroke,52,,575.7945,,561.8601
2014,S08000017,,75plus years,,Female,,Subarachnoid Haemorrhage,1,,11.07297,,9.874788
2014,S08000018,,All,d,All,d,Cerebrovascular Disease,248,,67.52893,,72.5634
2014,S08000018,,All,d,All,d,Stroke,135,,36.7597,,39.6493
2014,S08000018,,All,d,All,d,Subarachnoid Haemorrhage,17,,4.628999,,4.480066
2014,S08000018,,All,d,Male,,Cerebrovascular Disease,99,,55.64549,,73.14248
2014,S08000018,,All,d,Male,,Stroke,55,,30.91416,,40.44959
2014,S08000018,,All,d,Male,,Subarachnoid Haemorrhage,7,,3.934529,,4.066288
2014,S08000018,,All,d,Female,,Cerebrovascular Disease,149,,78.69524,,71.98432
2014,S08000018,,All,d,Female,,Stroke,80,,42.25248,,38.84901
2014,S08000018,,All,d,Female,,Subarachnoid Haemorrhage,10,,5.28156,,4.893845
2014,S08000018,,0-44 years,,All,d,Cerebrovascular Disease,2,,1.034094,,1.099812
2014,S08000018,,0-44 years,,All,d,Stroke,0,,0,,0
2014,S08000018,,0-44 years,,All,d,Subarachnoid Haemorrhage,2,,1.034094,,1.099812
2014,S08000018,,0-44 years,,Male,,Cerebrovascular Disease,1,,1.041461,,1.289847
2014,S08000018,,0-44 years,,Male,,Stroke,0,,0,,0
2014,S08000018,,0-44 years,,Male,,Subarachnoid Haemorrhage,1,,1.041461,,1.289847
2014,S08000018,,0-44 years,,Female,,Cerebrovascular Disease,1,,1.026831,,0.909777
2014,S08000018,,0-44 years,,Female,,Stroke,0,,0,,0
2014,S08000018,,0-44 years,,Female,,Subarachnoid Haemorrhage,1,,1.026831,,0.909777
2014,S08000018,,45-64 years,,All,d,Cerebrovascular Disease,19,,18.48843,,18.77673
2014,S08000018,,45-64 years,,All,d,Stroke,5,,4.865375,,4.996607
2014,S08000018,,45-64 years,,All,d,Subarachnoid Haemorrhage,9,,8.757675,,8.801298
2014,S08000018,,45-64 years,,Male,,Cerebrovascular Disease,11,,21.97583,,22.14382
2014,S08000018,,45-64 years,,Male,,Stroke,4,,7.99121,,8.109247
2014,S08000018,,45-64 years,,Male,,Subarachnoid Haemorrhage,4,,7.99121,,7.957495
2014,S08000018,,45-64 years,,Female,,Cerebrovascular Disease,8,,15.17681,,15.40963
2014,S08000018,,45-64 years,,Female,,Stroke,1,,1.897101,,1.883967
2014,S08000018,,45-64 years,,Female,,Subarachnoid Haemorrhage,5,,9.485506,,9.645101
2014,S08000018,,65-74 years,,All,d,Cerebrovascular Disease,24,,59.60068,,62.59832
2014,S08000018,,65-74 years,,All,d,Stroke,15,,37.25042,,39.82825
2014,S08000018,,65-74 years,,All,d,Subarachnoid Haemorrhage,4,,9.933446,,10.36928
2014,S08000018,,65-74 years,,Male,,Cerebrovascular Disease,15,,78.02747,,80.50501
2014,S08000018,,65-74 years,,Male,,Stroke,12,,62.42197,,63.85722
2014,S08000018,,65-74 years,,Male,,Subarachnoid Haemorrhage,2,,10.40366,,12.00985
2014,S08000018,,65-74 years,,Female,,Cerebrovascular Disease,9,,42.76753,,44.69163
2014,S08000018,,65-74 years,,Female,,Stroke,3,,14.25584,,15.79929
2014,S08000018,,65-74 years,,Female,,Subarachnoid Haemorrhage,2,,9.503897,,8.728704
2014,S08000018,,under75 years,d,All,d,Cerebrovascular Disease,45,,13.3753,,13.34347
2014,S08000018,,under75 years,d,All,d,Stroke,20,,5.944579,,6.050623
2014,S08000018,,under75 years,d,All,d,Subarachnoid Haemorrhage,15,,4.458434,,4.412106
2014,S08000018,,under75 years,d,Male,,Cerebrovascular Disease,27,,16.33414,,16.50292
2014,S08000018,,under75 years,d,Male,,Stroke,16,,9.679488,,9.729624
2014,S08000018,,under75 years,d,Male,,Subarachnoid Haemorrhage,7,,4.234776,,4.468448
2014,S08000018,,under75 years,d,Female,,Cerebrovascular Disease,18,,10.51752,,10.18402
2014,S08000018,,under75 years,d,Female,,Stroke,4,,2.337227,,2.371622
2014,S08000018,,under75 years,d,Female,,Subarachnoid Haemorrhage,8,,4.674454,,4.355764
2014,S08000018,,75plus years,,All,d,Cerebrovascular Disease,203,,658.8984,,671.3427
2014,S08000018,,75plus years,,All,d,Stroke,115,,373.2676,,379.3692
2014,S08000018,,75plus years,,All,d,Subarachnoid Haemorrhage,2,,6.49161,,5.167222
2014,S08000018,,75plus years,,Male,,Cerebrovascular Disease,72,,570.7944,,645.8313
2014,S08000018,,75plus years,,Male,,Stroke,39,,309.1803,,351.0626
2014,S08000018,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000018,,75plus years,,Female,,Cerebrovascular Disease,131,,719.978,,696.854
2014,S08000018,,75plus years,,Female,,Stroke,76,,417.6972,,407.6759
2014,S08000018,,75plus years,,Female,,Subarachnoid Haemorrhage,2,,10.99203,,10.33444
2014,S08000019,,All,d,All,d,Cerebrovascular Disease,236,,78.56192,,95.88735
2014,S08000019,,All,d,All,d,Stroke,125,,41.61119,,48.28553
2014,S08000019,,All,d,All,d,Subarachnoid Haemorrhage,8,,2.663116,,2.71233
2014,S08000019,,All,d,Male,,Cerebrovascular Disease,89,,60.90676,,96.0498
2014,S08000019,,All,d,Male,,Stroke,38,,26.00513,,40.13047
2014,S08000019,,All,d,Male,,Subarachnoid Haemorrhage,1,,0.684346,,1.084599
2014,S08000019,,All,d,Female,,Cerebrovascular Disease,147,,95.28439,,95.7249
2014,S08000019,,All,d,Female,,Stroke,87,,56.39281,,56.44059
2014,S08000019,,All,d,Female,,Subarachnoid Haemorrhage,7,,4.537352,,4.340061
2014,S08000019,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2014,S08000019,,0-44 years,,All,d,Stroke,0,,0,,0
2014,S08000019,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000019,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2014,S08000019,,0-44 years,,Male,,Stroke,0,,0,,0
2014,S08000019,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000019,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2014,S08000019,,0-44 years,,Female,,Stroke,0,,0,,0
2014,S08000019,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000019,,45-64 years,,All,d,Cerebrovascular Disease,12,,14.18742,,14.26661
2014,S08000019,,45-64 years,,All,d,Stroke,7,,8.275993,,8.448439
2014,S08000019,,45-64 years,,All,d,Subarachnoid Haemorrhage,2,,2.364569,,2.212671
2014,S08000019,,45-64 years,,Male,,Cerebrovascular Disease,4,,9.651578,,9.866084
2014,S08000019,,45-64 years,,Male,,Stroke,2,,4.825789,,4.933042
2014,S08000019,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000019,,45-64 years,,Female,,Cerebrovascular Disease,8,,18.54513,,18.66713
2014,S08000019,,45-64 years,,Female,,Stroke,5,,11.59071,,11.96383
2014,S08000019,,45-64 years,,Female,,Subarachnoid Haemorrhage,2,,4.636284,,4.425343
2014,S08000019,,65-74 years,,All,d,Cerebrovascular Disease,25,,81.48897,,82.87541
2014,S08000019,,65-74 years,,All,d,Stroke,16,,52.15294,,53.13791
2014,S08000019,,65-74 years,,All,d,Subarachnoid Haemorrhage,2,,6.519117,,6.275951
2014,S08000019,,65-74 years,,Male,,Cerebrovascular Disease,11,,75.32699,,76.04602
2014,S08000019,,65-74 years,,Male,,Stroke,8,,54.78326,,54.22674
2014,S08000019,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000019,,65-74 years,,Female,,Cerebrovascular Disease,14,,87.08634,,89.70479
2014,S08000019,,65-74 years,,Female,,Stroke,8,,49.76362,,52.04909
2014,S08000019,,65-74 years,,Female,,Subarachnoid Haemorrhage,2,,12.44091,,12.5519
2014,S08000019,,under75 years,d,All,d,Cerebrovascular Disease,37,,13.3616,,13.71711
2014,S08000019,,under75 years,d,All,d,Stroke,23,,8.305858,,8.591557
2014,S08000019,,under75 years,d,All,d,Subarachnoid Haemorrhage,4,,1.444497,,1.368498
2014,S08000019,,under75 years,d,Male,,Cerebrovascular Disease,15,,10.98563,,11.64763
2014,S08000019,,under75 years,d,Male,,Stroke,10,,7.323754,,7.693477
2014,S08000019,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000019,,under75 years,d,Female,,Cerebrovascular Disease,22,,15.67275,,15.78658
2014,S08000019,,under75 years,d,Female,,Stroke,13,,9.261172,,9.489638
2014,S08000019,,under75 years,d,Female,,Subarachnoid Haemorrhage,4,,2.849591,,2.736995
2014,S08000019,,75plus years,,All,d,Cerebrovascular Disease,199,,847.2772,,926.7198
2014,S08000019,,75plus years,,All,d,Stroke,102,,434.2828,,449.6357
2014,S08000019,,75plus years,,All,d,Subarachnoid Haemorrhage,4,,17.0307,,16.29997
2014,S08000019,,75plus years,,Male,,Cerebrovascular Disease,74,,772.2008,,949.4495
2014,S08000019,,75plus years,,Male,,Stroke,28,,292.1841,,368.1045
2014,S08000019,,75plus years,,Male,,Subarachnoid Haemorrhage,1,,10.43515,,12.0511
2014,S08000019,,75plus years,,Female,,Cerebrovascular Disease,125,,899.0219,,903.9901
2014,S08000019,,75plus years,,Female,,Stroke,74,,532.2209,,531.1669
2014,S08000019,,75plus years,,Female,,Subarachnoid Haemorrhage,3,,21.57652,,20.54883
2014,S08000020,,All,d,All,d,Cerebrovascular Disease,440,,75.31409,,89.71431
2014,S08000020,,All,d,All,d,Stroke,231,,39.5399,,46.8475
2014,S08000020,,All,d,All,d,Subarachnoid Haemorrhage,15,,2.567526,,2.757038
2014,S08000020,,All,d,Male,,Cerebrovascular Disease,172,,59.38919,,89.20009
2014,S08000020,,All,d,Male,,Stroke,89,,30.73045,,46.24213
2014,S08000020,,All,d,Male,,Subarachnoid Haemorrhage,5,,1.72643,,1.956177
2014,S08000020,,All,d,Female,,Cerebrovascular Disease,268,,90.96926,,90.22853
2014,S08000020,,All,d,Female,,Stroke,142,,48.20013,,47.45288
2014,S08000020,,All,d,Female,,Subarachnoid Haemorrhage,10,,3.394376,,3.557898
2014,S08000020,,0-44 years,,All,d,Cerebrovascular Disease,7,,2.130139,,2.273526
2014,S08000020,,0-44 years,,All,d,Stroke,2,,0.608611,,0.641911
2014,S08000020,,0-44 years,,All,d,Subarachnoid Haemorrhage,4,,1.217222,,1.309746
2014,S08000020,,0-44 years,,Male,,Cerebrovascular Disease,4,,2.396157,,2.626803
2014,S08000020,,0-44 years,,Male,,Stroke,1,,0.599039,,0.643739
2014,S08000020,,0-44 years,,Male,,Subarachnoid Haemorrhage,2,,1.198078,,1.339326
2014,S08000020,,0-44 years,,Female,,Cerebrovascular Disease,3,,1.855483,,1.920249
2014,S08000020,,0-44 years,,Female,,Stroke,1,,0.618494,,0.640083
2014,S08000020,,0-44 years,,Female,,Subarachnoid Haemorrhage,2,,1.236988,,1.280166
2014,S08000020,,45-64 years,,All,d,Cerebrovascular Disease,20,,12.77604,,13.10686
2014,S08000020,,45-64 years,,All,d,Stroke,10,,6.388021,,6.537067
2014,S08000020,,45-64 years,,All,d,Subarachnoid Haemorrhage,4,,2.555208,,2.650155
2014,S08000020,,45-64 years,,Male,,Cerebrovascular Disease,12,,15.38422,,15.69245
2014,S08000020,,45-64 years,,Male,,Stroke,6,,7.69211,,7.855212
2014,S08000020,,45-64 years,,Male,,Subarachnoid Haemorrhage,2,,2.564037,,2.669989
2014,S08000020,,45-64 years,,Female,,Cerebrovascular Disease,8,,10.18576,,10.52128
2014,S08000020,,45-64 years,,Female,,Stroke,4,,5.092881,,5.218922
2014,S08000020,,45-64 years,,Female,,Subarachnoid Haemorrhage,2,,2.546441,,2.63032
2014,S08000020,,65-74 years,,All,d,Cerebrovascular Disease,49,,89.02455,,92.10626
2014,S08000020,,65-74 years,,All,d,Stroke,28,,50.87117,,52.15496
2014,S08000020,,65-74 years,,All,d,Subarachnoid Haemorrhage,3,,5.450482,,5.526653
2014,S08000020,,65-74 years,,Male,,Cerebrovascular Disease,24,,90.09009,,94.61743
2014,S08000020,,65-74 years,,Male,,Stroke,14,,52.55255,,55.01492
2014,S08000020,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2014,S08000020,,65-74 years,,Female,,Cerebrovascular Disease,25,,88.02507,,89.59508
