Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2013,S12000021,,All,d,All,d,Subarachnoid Haemorrhage,4,,2.92,,3.11
2013,S12000021,,All,d,Male,,Cerebrovascular Disease,57,,87.46,,117.49
2013,S12000021,,All,d,Male,,Stroke,27,,41.43,,53.55
2013,S12000021,,All,d,Male,,Subarachnoid Haemorrhage,2,,3.07,,3.66
2013,S12000021,,All,d,Female,,Cerebrovascular Disease,54,,75.25,,67.09
2013,S12000021,,All,d,Female,,Stroke,22,,30.66,,27.21
2013,S12000021,,All,d,Female,,Subarachnoid Haemorrhage,2,,2.79,,2.56
2013,S12000021,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2013,S12000021,,0-44 years,,All,d,Stroke,0,,0,,0
2013,S12000021,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000021,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2013,S12000021,,0-44 years,,Male,,Stroke,0,,0,,0
2013,S12000021,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000021,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2013,S12000021,,0-44 years,,Female,,Stroke,0,,0,,0
2013,S12000021,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000021,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,15.32
2013,S12000021,,45-64 years,,All,d,Stroke,0,,0,,0
2013,S12000021,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,7.42
2013,S12000021,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,16.05
2013,S12000021,,45-64 years,,Male,,Stroke,0,,0,,0
2013,S12000021,,45-64 years,,Male,,Subarachnoid Haemorrhage,,c,,c,5.19
2013,S12000021,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,14.59
2013,S12000021,,45-64 years,,Female,,Stroke,0,,0,,0
2013,S12000021,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,9.66
2013,S12000021,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,116.86
2013,S12000021,,65-74 years,,All,d,Stroke,,c,,c,70.33
2013,S12000021,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000021,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,147.62
2013,S12000021,,65-74 years,,Male,,Stroke,,c,,c,78.5
2013,S12000021,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000021,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,86.09
2013,S12000021,,65-74 years,,Female,,Stroke,,c,,c,62.17
2013,S12000021,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000021,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,17.95
2013,S12000021,,under75 years,d,All,d,Stroke,,c,,c,8.12
2013,S12000021,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,2.16
2013,S12000021,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,21.71
2013,S12000021,,under75 years,d,Male,,Stroke,,c,,c,9.06
2013,S12000021,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,1.51
2013,S12000021,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,14.18
2013,S12000021,,under75 years,d,Female,,Stroke,,c,,c,7.17
2013,S12000021,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,2.81
2013,S12000021,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,843.98
2013,S12000021,,75plus years,,All,d,Stroke,,c,,c,366.6
2013,S12000021,,75plus years,,All,d,Subarachnoid Haemorrhage,,c,,c,12.66
2013,S12000021,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,1085.91
2013,S12000021,,75plus years,,Male,,Stroke,,c,,c,503.43
2013,S12000021,,75plus years,,Male,,Subarachnoid Haemorrhage,,c,,c,25.33
2013,S12000021,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,602.06
2013,S12000021,,75plus years,,Female,,Stroke,,c,,c,229.78
2013,S12000021,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,All,d,All,d,Cerebrovascular Disease,22,,102.04,,105.47
2013,S12000023,,All,d,All,d,Stroke,13,,60.3,,61.4
2013,S12000023,,All,d,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,All,d,Male,,Cerebrovascular Disease,11,,102.58,,125.04
2013,S12000023,,All,d,Male,,Stroke,7,,65.28,,75.73
2013,S12000023,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,All,d,Female,,Cerebrovascular Disease,11,,101.5,,85.89
2013,S12000023,,All,d,Female,,Stroke,6,,55.37,,47.07
2013,S12000023,,All,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,11.33
2013,S12000023,,0-44 years,,All,d,Stroke,,c,,c,11.33
2013,S12000023,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,0-44 years,,Male,,Cerebrovascular Disease,,c,,c,22.67
2013,S12000023,,0-44 years,,Male,,Stroke,,c,,c,22.67
2013,S12000023,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2013,S12000023,,0-44 years,,Female,,Stroke,0,,0,,0
2013,S12000023,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,14.97
2013,S12000023,,45-64 years,,All,d,Stroke,,c,,c,14.97
2013,S12000023,,45-64 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,45-64 years,,Male,,Cerebrovascular Disease,0,,0,,0
2013,S12000023,,45-64 years,,Male,,Stroke,0,,0,,0
2013,S12000023,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,29.95
2013,S12000023,,45-64 years,,Female,,Stroke,,c,,c,29.95
2013,S12000023,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,78.66
2013,S12000023,,65-74 years,,All,d,Stroke,,c,,c,78.66
2013,S12000023,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,81.12
2013,S12000023,,65-74 years,,Male,,Stroke,,c,,c,81.12
2013,S12000023,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,76.19
2013,S12000023,,65-74 years,,Female,,Stroke,,c,,c,76.19
2013,S12000023,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,20.16
2013,S12000023,,under75 years,d,All,d,Stroke,,c,,c,20.16
2013,S12000023,,under75 years,d,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,22.81
2013,S12000023,,under75 years,d,Male,,Stroke,,c,,c,22.81
2013,S12000023,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,17.51
2013,S12000023,,under75 years,d,Female,,Stroke,,c,,c,17.51
2013,S12000023,,under75 years,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,967.98
2013,S12000023,,75plus years,,All,d,Stroke,,c,,c,478.34
2013,S12000023,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,1158.72
2013,S12000023,,75plus years,,Male,,Stroke,,c,,c,610.8
2013,S12000023,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000023,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,777.24
2013,S12000023,,75plus years,,Female,,Stroke,,c,,c,345.89
2013,S12000023,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000026,,All,d,All,d,Cerebrovascular Disease,98,,86.06,,85.03
2013,S12000026,,All,d,All,d,Stroke,58,,50.93,,50.22
2013,S12000026,,All,d,All,d,Subarachnoid Haemorrhage,6,,5.27,,4.59
2013,S12000026,,All,d,Male,,Cerebrovascular Disease,50,,90.4,,105.11
2013,S12000026,,All,d,Male,,Stroke,29,,52.43,,60.65
2013,S12000026,,All,d,Male,,Subarachnoid Haemorrhage,3,,5.42,,4.86
2013,S12000026,,All,d,Female,,Cerebrovascular Disease,48,,81.95,,64.95
2013,S12000026,,All,d,Female,,Stroke,29,,49.51,,39.79
2013,S12000026,,All,d,Female,,Subarachnoid Haemorrhage,3,,5.12,,4.32
2013,S12000026,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,4.08
2013,S12000026,,0-44 years,,All,d,Stroke,0,,0,,0
2013,S12000026,,0-44 years,,All,d,Subarachnoid Haemorrhage,,c,,c,1.69
2013,S12000026,,0-44 years,,Male,,Cerebrovascular Disease,,c,,c,8.17
2013,S12000026,,0-44 years,,Male,,Stroke,0,,0,,0
2013,S12000026,,0-44 years,,Male,,Subarachnoid Haemorrhage,,c,,c,3.38
2013,S12000026,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2013,S12000026,,0-44 years,,Female,,Stroke,0,,0,,0
2013,S12000026,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000026,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,16.91
2013,S12000026,,45-64 years,,All,d,Stroke,,c,,c,5.46
2013,S12000026,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,8.51
2013,S12000026,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,17.34
2013,S12000026,,45-64 years,,Male,,Stroke,0,,0,,0
2013,S12000026,,45-64 years,,Male,,Subarachnoid Haemorrhage,,c,,c,11.45
2013,S12000026,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,16.48
2013,S12000026,,45-64 years,,Female,,Stroke,,c,,c,10.91
2013,S12000026,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,5.56
2013,S12000026,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,86.31
2013,S12000026,,65-74 years,,All,d,Stroke,,c,,c,49.09
2013,S12000026,,65-74 years,,All,d,Subarachnoid Haemorrhage,,c,,c,13.57
2013,S12000026,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,61.8
2013,S12000026,,65-74 years,,Male,,Stroke,,c,,c,29.19
2013,S12000026,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000026,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,110.81
2013,S12000026,,65-74 years,,Female,,Stroke,,c,,c,68.98
2013,S12000026,,65-74 years,,Female,,Subarachnoid Haemorrhage,,c,,c,27.14
2013,S12000026,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,17.31
2013,S12000026,,under75 years,d,All,d,Stroke,,c,,c,7.25
2013,S12000026,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,5.05
2013,S12000026,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,17.03
2013,S12000026,,under75 years,d,Male,,Stroke,,c,,c,3.37
2013,S12000026,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,5.34
2013,S12000026,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,17.58
2013,S12000026,,under75 years,d,Female,,Stroke,,c,,c,11.14
2013,S12000026,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,4.75
2013,S12000026,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,769.76
2013,S12000026,,75plus years,,All,d,Stroke,,c,,c,484.63
2013,S12000026,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000026,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,995.68
2013,S12000026,,75plus years,,Male,,Stroke,,c,,c,639.79
2013,S12000026,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000026,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,543.84
2013,S12000026,,75plus years,,Female,,Stroke,,c,,c,329.48
2013,S12000026,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,All,d,All,d,Cerebrovascular Disease,19,,81.9,,117.78
2013,S12000027,,All,d,All,d,Stroke,14,,60.34,,86.94
2013,S12000027,,All,d,All,d,Subarachnoid Haemorrhage,1,,4.31,,4.03
2013,S12000027,,All,d,Male,,Cerebrovascular Disease,9,,76.46,,153.15
2013,S12000027,,All,d,Male,,Stroke,7,,59.47,,115.78
2013,S12000027,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,All,d,Female,,Cerebrovascular Disease,10,,87.5,,82.41
2013,S12000027,,All,d,Female,,Stroke,7,,61.25,,58.09
2013,S12000027,,All,d,Female,,Subarachnoid Haemorrhage,1,,8.75,,8.06
2013,S12000027,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,8.53
2013,S12000027,,0-44 years,,All,d,Stroke,,c,,c,8.53
2013,S12000027,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2013,S12000027,,0-44 years,,Male,,Stroke,0,,0,,0
2013,S12000027,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,0-44 years,,Female,,Cerebrovascular Disease,,c,,c,17.07
2013,S12000027,,0-44 years,,Female,,Stroke,,c,,c,17.07
2013,S12000027,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,15.22
2013,S12000027,,45-64 years,,All,d,Stroke,0,,0,,0
2013,S12000027,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,15.22
2013,S12000027,,45-64 years,,Male,,Cerebrovascular Disease,0,,0,,0
2013,S12000027,,45-64 years,,Male,,Stroke,0,,0,,0
2013,S12000027,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,30.43
2013,S12000027,,45-64 years,,Female,,Stroke,0,,0,,0
2013,S12000027,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,30.43
2013,S12000027,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,88.08
2013,S12000027,,65-74 years,,All,d,Stroke,0,,0,,0
2013,S12000027,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,91.4
2013,S12000027,,65-74 years,,Male,,Stroke,0,,0,,0
2013,S12000027,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,84.76
2013,S12000027,,65-74 years,,Female,,Stroke,0,,0,,0
2013,S12000027,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,19.66
2013,S12000027,,under75 years,d,All,d,Stroke,,c,,c,5.06
2013,S12000027,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,4.43
2013,S12000027,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,10.55
2013,S12000027,,under75 years,d,Male,,Stroke,0,,0,,0
2013,S12000027,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,28.77
2013,S12000027,,under75 years,d,Female,,Stroke,,c,,c,10.13
2013,S12000027,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,8.86
2013,S12000027,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,1109.92
2013,S12000027,,75plus years,,All,d,Stroke,,c,,c,914.75
2013,S12000027,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,1595.07
2013,S12000027,,75plus years,,Male,,Stroke,,c,,c,1286.43
2013,S12000027,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000027,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,624.77
2013,S12000027,,75plus years,,Female,,Stroke,,c,,c,543.07
2013,S12000027,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,All,d,All,d,Cerebrovascular Disease,146,,129.35,,114.97
2013,S12000028,,All,d,All,d,Stroke,68,,60.25,,51.89
2013,S12000028,,All,d,All,d,Subarachnoid Haemorrhage,2,,1.77,,1.38
2013,S12000028,,All,d,Male,,Cerebrovascular Disease,59,,109.68,,119.28
2013,S12000028,,All,d,Male,,Stroke,24,,44.62,,47.3
2013,S12000028,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,All,d,Female,,Cerebrovascular Disease,87,,147.27,,110.67
2013,S12000028,,All,d,Female,,Stroke,44,,74.48,,56.48
2013,S12000028,,All,d,Female,,Subarachnoid Haemorrhage,2,,3.39,,2.77
2013,S12000028,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2013,S12000028,,0-44 years,,All,d,Stroke,0,,0,,0
2013,S12000028,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2013,S12000028,,0-44 years,,Male,,Stroke,0,,0,,0
2013,S12000028,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2013,S12000028,,0-44 years,,Female,,Stroke,0,,0,,0
2013,S12000028,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,29.29
2013,S12000028,,45-64 years,,All,d,Stroke,,c,,c,17.31
2013,S12000028,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,2.95
2013,S12000028,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,30.4
2013,S12000028,,45-64 years,,Male,,Stroke,,c,,c,12.34
2013,S12000028,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,28.19
2013,S12000028,,45-64 years,,Female,,Stroke,,c,,c,22.28
2013,S12000028,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,5.91
2013,S12000028,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,104.07
2013,S12000028,,65-74 years,,All,d,Stroke,,c,,c,49.6
2013,S12000028,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,74.39
2013,S12000028,,65-74 years,,Male,,Stroke,,c,,c,30.33
2013,S12000028,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,133.74
2013,S12000028,,65-74 years,,Female,,Stroke,,c,,c,68.87
2013,S12000028,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,20.54
2013,S12000028,,under75 years,d,All,d,Stroke,,c,,c,10.76
2013,S12000028,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,0.86
2013,S12000028,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,17.44
2013,S12000028,,under75 years,d,Male,,Stroke,,c,,c,7.09
2013,S12000028,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,23.64
2013,S12000028,,under75 years,d,Female,,Stroke,,c,,c,14.44
2013,S12000028,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,1.72
2013,S12000028,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,1069.81
2013,S12000028,,75plus years,,All,d,Stroke,,c,,c,467.71
2013,S12000028,,75plus years,,All,d,Subarachnoid Haemorrhage,,c,,c,6.68
2013,S12000028,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,1148.99
2013,S12000028,,75plus years,,Male,,Stroke,,c,,c,453.79
2013,S12000028,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000028,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,990.62
2013,S12000028,,75plus years,,Female,,Stroke,,c,,c,481.64
2013,S12000028,,75plus years,,Female,,Subarachnoid Haemorrhage,,c,,c,13.36
2013,S12000029,,All,d,All,d,Cerebrovascular Disease,270,,85.77,,101.72
2013,S12000029,,All,d,All,d,Stroke,163,,51.78,,60.14
2013,S12000029,,All,d,All,d,Subarachnoid Haemorrhage,11,,3.49,,3.29
2013,S12000029,,All,d,Male,,Cerebrovascular Disease,108,,71.28,,108.66
2013,S12000029,,All,d,Male,,Stroke,63,,41.58,,61.6
2013,S12000029,,All,d,Male,,Subarachnoid Haemorrhage,4,,2.64,,2.48
2013,S12000029,,All,d,Female,,Cerebrovascular Disease,162,,99.21,,94.77
2013,S12000029,,All,d,Female,,Stroke,100,,61.24,,58.68
2013,S12000029,,All,d,Female,,Subarachnoid Haemorrhage,7,,4.29,,4.1
2013,S12000029,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,1.63
2013,S12000029,,0-44 years,,All,d,Stroke,,c,,c,0.54
2013,S12000029,,0-44 years,,All,d,Subarachnoid Haemorrhage,,c,,c,0.54
2013,S12000029,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2013,S12000029,,0-44 years,,Male,,Stroke,0,,0,,0
2013,S12000029,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000029,,0-44 years,,Female,,Cerebrovascular Disease,,c,,c,3.25
2013,S12000029,,0-44 years,,Female,,Stroke,,c,,c,1.08
2013,S12000029,,0-44 years,,Female,,Subarachnoid Haemorrhage,,c,,c,1.08
2013,S12000029,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,26.93
2013,S12000029,,45-64 years,,All,d,Stroke,,c,,c,13.45
2013,S12000029,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,6.58
2013,S12000029,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,32.06
2013,S12000029,,45-64 years,,Male,,Stroke,,c,,c,18.21
2013,S12000029,,45-64 years,,Male,,Subarachnoid Haemorrhage,,c,,c,6.92
2013,S12000029,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,21.8
2013,S12000029,,45-64 years,,Female,,Stroke,,c,,c,8.69
2013,S12000029,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,6.24
2013,S12000029,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,102.02
2013,S12000029,,65-74 years,,All,d,Stroke,,c,,c,65.88
2013,S12000029,,65-74 years,,All,d,Subarachnoid Haemorrhage,,c,,c,11.95
2013,S12000029,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,83.75
2013,S12000029,,65-74 years,,Male,,Stroke,,c,,c,41.87
2013,S12000029,,65-74 years,,Male,,Subarachnoid Haemorrhage,,c,,c,6.19
2013,S12000029,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,120.29
2013,S12000029,,65-74 years,,Female,,Stroke,,c,,c,89.88
2013,S12000029,,65-74 years,,Female,,Subarachnoid Haemorrhage,,c,,c,17.71
2013,S12000029,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,20.58
2013,S12000029,,under75 years,d,All,d,Stroke,,c,,c,11.84
2013,S12000029,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,3.62
2013,S12000029,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,19
2013,S12000029,,under75 years,d,Male,,Stroke,,c,,c,10.14
2013,S12000029,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,2.73
2013,S12000029,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,22.16
2013,S12000029,,under75 years,d,Female,,Stroke,,c,,c,13.54
2013,S12000029,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,4.5
2013,S12000029,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,922.11
2013,S12000029,,75plus years,,All,d,Stroke,,c,,c,548.53
2013,S12000029,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000029,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,1015.27
2013,S12000029,,75plus years,,Male,,Stroke,,c,,c,581.99
2013,S12000029,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000029,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,828.95
2013,S12000029,,75plus years,,Female,,Stroke,,c,,c,515.06
2013,S12000029,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013,S12000030,,All,d,All,d,Cerebrovascular Disease,92,,100.84,,119.52
2013,S12000030,,All,d,All,d,Stroke,55,,60.29,,72.55
2013,S12000030,,All,d,All,d,Subarachnoid Haemorrhage,4,,4.38,,4.4
2013,S12000030,,All,d,Male,,Cerebrovascular Disease,44,,100.28,,140.11
2013,S12000030,,All,d,Male,,Stroke,26,,59.26,,84.98
2013,S12000030,,All,d,Male,,Subarachnoid Haemorrhage,2,,4.56,,4.53
2013,S12000030,,All,d,Female,,Cerebrovascular Disease,48,,101.37,,98.92
2013,S12000030,,All,d,Female,,Stroke,29,,61.24,,60.12
2013,S12000030,,All,d,Female,,Subarachnoid Haemorrhage,2,,4.22,,4.26
