approx_year,healthboard_area_named,age_group,sex,diagnosis,number_of_discharges,crude_rate_discharge,easr_discharge,number_of_deaths,crude_rate_mortality,easr_mortality,hospitalstays,crude_rate_stays
2014,Highland,All,All,Subarachnoid Haemorrhage,78,24.3195210955,22.8400717505,14,4.365042,3.956018,NA,NA
2014,Highland,All,All,TIAs and related syndromes,122,38.0382252995,34.263150778749996,NA,NA,NA,NA,NA
2014,Highland,All,Female,Cerebrovascular Disease,526,322.1756040875,273.00508414,185,113.3127,91.88044,78,47.78
2014,Highland,All,Female,Stroke,345,211.31289621050001,176.2059363265,118,72.27514,58.4495,299,183.14
2014,Highland,All,Female,Subarachnoid Haemorrhage,54,33.0750620145,30.8413670435,10,6.125011,5.491861,NA,NA
2014,Highland,All,Female,TIAs and related syndromes,72.5,44.40633326025,36.8845312855,NA,NA,NA,NA,NA
2014,Highland,All,Male,Cerebrovascular Disease,489,310.5452004925,322.353599735,122,77.47753,93.24836,81,51.44
2014,Highland,All,Male,Stroke,343.5,218.1437144995,228.10531744125,80,50.80494,62.33943,291,184.8
2014,Highland,All,Male,Subarachnoid Haemorrhage,24,15.241482232500001,14.8387764575,4,2.540247,2.420176,NA,NA
2014,Highland,All,Male,TIAs and related syndromes,49.5,31.435557107250002,31.641770274499997,NA,NA,NA,NA,NA
2014,Highland,under75 years,All,Cerebrovascular Disease,481,165.4188605075,148.999062965,52,17.88312,16.28051,NA,NA
2014,Highland,under75 years,All,Stroke,290,99.732784911,89.3430862005,30,10.31718,9.329572,NA,NA
2014,Highland,under75 years,All,Subarachnoid Haemorrhage,72.5,24.93319622875,23.416963837,9,3.095155,2.960334,NA,NA
2014,Highland,under75 years,All,TIAs and related syndromes,52,17.88312005525,15.7943115015,NA,NA,NA,NA,NA
2014,Highland,under75 years,Female,Cerebrovascular Disease,227,155.84558242999998,137.347604515,20,13.73089,12.1824,NA,NA
2014,Highland,under75 years,Female,Stroke,119.5,82.0420577045,71.49485290075,12,8.238533,7.166191,NA,NA
2014,Highland,under75 years,Female,Subarachnoid Haemorrhage,51,35.0137652165,32.29407473925,5,3.432722,3.261134,NA,NA
2014,Highland,under75 years,Female,TIAs and related syndromes,21.5,14.760704945,12.62041657975,NA,NA,NA,NA,NA
2014,Highland,under75 years,Male,Cerebrovascular Disease,254,175.027563375,160.650521365,32,22.05072,20.37862,NA,NA
2014,Highland,under75 years,Male,Stroke,170.5,117.48897464550001,107.19131954025,18,12.40353,11.49295,NA,NA
2014,Highland,under75 years,Male,Subarachnoid Haemorrhage,21.5,14.81532525,14.53985293,4,2.75634,2.659534,NA,NA
2014,Highland,under75 years,Male,TIAs and related syndromes,30.5,21.017089306,18.96820642325,NA,NA,NA,NA,NA
2014,Lanarkshire,0-44 years,All,Cerebrovascular Disease,91,25.63192554975,26.244051070250002,4,1.126678,1.177793,8.333333333333334,9.366666666666667
2014,Lanarkshire,0-44 years,All,Stroke,57.5,16.19599691325,16.71696104575,3,0.845009,0.891307,16,18.939999999999998
2014,Lanarkshire,0-44 years,All,Subarachnoid Haemorrhage,16.5,4.64754694025,4.772906994,0,0,0,NA,NA
2014,Lanarkshire,0-44 years,All,TIAs and related syndromes,5,1.4083475575,1.4499455145,NA,NA,NA,NA,NA
2014,Lanarkshire,0-44 years,Female,Cerebrovascular Disease,26.5,14.86567599525,14.5118861585,2,1.121938,1.209639,5.5,12.504999999999999
2014,Lanarkshire,0-44 years,Female,Stroke,12,6.73162686525,6.6478607305,2,1.121938,1.209639,4,9.366666666666667
2014,Lanarkshire,0-44 years,Female,Subarachnoid Haemorrhage,9,5.0487201495,4.892108118,0,0,0,NA,NA
2014,Lanarkshire,0-44 years,Female,TIAs and related syndromes,1,0.5609689055,0.540348602,NA,NA,NA,NA,NA
2014,Lanarkshire,0-44 years,Male,Cerebrovascular Disease,64.5,36.48953683575,37.976215984250004,2,1.131459,1.145948,7,15.5
2014,Lanarkshire,0-44 years,Male,Stroke,45.5,25.74068102575,26.786061361,1,0.565729,0.572974,12,29.03333333333333
2014,Lanarkshire,0-44 years,Male,Subarachnoid Haemorrhage,7.5,4.2429693995,4.6537058705,0,0,0,NA,NA
2014,Lanarkshire,0-44 years,Male,TIAs and related syndromes,4,2.26291701325,2.359542427,NA,NA,NA,NA,NA
2014,Lanarkshire,45-64 years,All,Cerebrovascular Disease,524.5,282.130312445,290.8057245175,36,19.36452,20.00354,68.5,74.9
2014,Lanarkshire,45-64 years,All,Stroke,305.5,164.32947655575,170.83802209125,22,11.83387,12.43574,134,151.29000000000002
2014,Lanarkshire,45-64 years,All,Subarachnoid Haemorrhage,54,29.04678145525,28.80586495025,9,4.84113,4.830409,NA,NA
2014,Lanarkshire,45-64 years,All,TIAs and related syndromes,70.5,37.9221869005,39.0471645235,NA,NA,NA,NA,NA
2014,Lanarkshire,45-64 years,Female,Cerebrovascular Disease,208,216.4119318025,221.8212009,18,18.72796,19.23972,36,76.52
2014,Lanarkshire,45-64 years,Female,Stroke,90.5,94.15999916475,96.584017985,9,9.363978,9.716657,39,85.15
2014,Lanarkshire,45-64 years,Female,Subarachnoid Haemorrhage,36,37.455911269750004,37.98147155575,6,6.242652,6.25222,NA,NA
2014,Lanarkshire,45-64 years,Female,TIAs and related syndromes,35.5,36.93569027975,37.87826355075,NA,NA,NA,NA,NA
2014,Lanarkshire,45-64 years,Male,Cerebrovascular Disease,316.5,352.4734391875,359.7902481075,18,20.04588,20.76735,32.5,73.12
2014,Lanarkshire,45-64 years,Male,Stroke,215,239.436933447,245.09202625,13,14.47758,15.15482,95,222.39499999999998
2014,Lanarkshire,45-64 years,Male,Subarachnoid Haemorrhage,18,20.04588279775,19.63025834475,3,3.34098,3.408597,NA,NA
2014,Lanarkshire,45-64 years,Male,TIAs and related syndromes,35,38.9781054415,40.216065494,NA,NA,NA,NA,NA
2014,Lanarkshire,65-74 years,All,Cerebrovascular Disease,532,836.201883035,861.7843680525,77,121.0292,129.0519,153,166.845
2014,Lanarkshire,65-74 years,All,Stroke,356,559.56366604,579.0908179725,51,80.16221,85.84906,554,587.125
2014,Lanarkshire,65-74 years,All,Subarachnoid Haemorrhage,21,33.0079690655,34.03377983,6,9.430848,9.730193,NA,NA
2014,Lanarkshire,65-74 years,All,TIAs and related syndromes,71.5,112.384275638,114.35934024375,NA,NA,NA,NA,NA
2014,Lanarkshire,65-74 years,Female,Cerebrovascular Disease,236.5,697.43438508,704.9685079975,34,100.2654,102.449,74,146.51999999999998
2014,Lanarkshire,65-74 years,Female,Stroke,147.5,434.9749336505,439.2006775015,23,67.8266,69.22711,282.5,525.565
2014,Lanarkshire,65-74 years,Female,Subarachnoid Haemorrhage,13.5,39.8112651155,40.73844969025,4,11.79593,11.87774,NA,NA
2014,Lanarkshire,65-74 years,Female,TIAs and related syndromes,39,115.010321433,117.29613289825,NA,NA,NA,NA,NA
2014,Lanarkshire,65-74 years,Male,Cerebrovascular Disease,295.5,994.5811315149999,1018.600227955,43,144.7275,155.6548,79,192.47
2014,Lanarkshire,65-74 years,Male,Stroke,208.5,701.7602909025001,718.980958445,28,94.24119,102.471,271.5,660.75
2014,Lanarkshire,65-74 years,Male,Subarachnoid Haemorrhage,7.5,25.2431759275,27.3291099675,2,6.731514,7.582651,NA,NA
2014,Lanarkshire,65-74 years,Male,TIAs and related syndromes,32.5,109.387095695,111.42254757175,NA,NA,NA,NA,NA
2014,Lanarkshire,75plus years,All,Cerebrovascular Disease,1024.5,2101.7109095975,2174.7646285775,378,775.4482,848.0343,84,267.7966666666667
2014,Lanarkshire,75plus years,All,Stroke,740.5,1519.0990028449999,1557.134303935,226,463.6278,507.2411,370.6666666666667,1249.1433333333332
2014,Lanarkshire,75plus years,All,Subarachnoid Haemorrhage,13.5,27.69458007,25.411868705,10,20.5145,20.03747,NA,NA
2014,Lanarkshire,75plus years,All,TIAs and related syndromes,138.5,284.12587701275,284.79554958325,NA,NA,NA,NA,NA
2014,Lanarkshire,75plus years,Female,Cerebrovascular Disease,602,2021.0837304725,2023.0024328625,234,785.604,805.7258,40,216.85666666666665
2014,Lanarkshire,75plus years,Female,Stroke,453.5,1522.5273619575,1526.0249311779999,140,470.0195,476.2698,218,1213.6933333333334
2014,Lanarkshire,75plus years,Female,Subarachnoid Haemorrhage,10,33.572819447499995,33.7905661725,7,23.50097,22.87412,NA,NA
2014,Lanarkshire,75plus years,Female,TIAs and related syndromes,81.5,273.61847849725,273.5899631165,NA,NA,NA,NA,NA
2014,Lanarkshire,75plus years,Male,Cerebrovascular Disease,422.5,2228.375527675,2326.52682405,144,759.4937,890.3429,44,349.3566666666667
2014,Lanarkshire,75plus years,Male,Stroke,287,1513.713080155,1588.24367694,86,453.5865,538.2125,152.66666666666666,1293.8933333333332
2014,Lanarkshire,75plus years,Male,Subarachnoid Haemorrhage,3.5,18.45991561,17.033171235,3,15.82278,17.20082,NA,NA
2014,Lanarkshire,75plus years,Male,TIAs and related syndromes,57,300.6329114,296.00113605,NA,NA,NA,NA,NA
2014,Lanarkshire,All,All,Cerebrovascular Disease,2172,332.4659421425,377.4514797525,495,75.76917,95.81048,378,57.86
2014,Lanarkshire,All,All,Stroke,1459.5,223.40425531525,255.2458580685,302,46.22685,58.44263,1148,175.72
2014,Lanarkshire,All,All,Subarachnoid Haemorrhage,105,16.07224858575,16.071539054,25,3.826726,4.105101,NA,NA
2014,Lanarkshire,All,All,TIAs and related syndromes,285.5,43.701209245,48.769799366499996,NA,NA,NA,NA,NA
2014,Lanarkshire,All,Female,Cerebrovascular Disease,1073,317.38801201,322.71094903,288,85.18895,89.02419,187,55.31
2014,Lanarkshire,All,Female,Stroke,703.5,208.091767441,212.64292448774998,174,51.46833,53.36125,536,158.55
2014,Lanarkshire,All,Female,Subarachnoid Haemorrhage,68.5,20.26195603575,20.025516519499998,17,5.028515,4.962671,NA,NA
2014,Lanarkshire,All,Female,TIAs and related syndromes,157,46.439811639750005,47.26871872125,NA,NA,NA,NA,NA
2014,Lanarkshire,All,Male,Cerebrovascular Disease,1099,348.6365424375,432.1920105,207,65.66676,102.5968,191,60.59
2014,Lanarkshire,All,Male,Stroke,756,239.8264113415,297.84879164925,128,40.60553,63.52401,612,194.15
2014,Lanarkshire,All,Male,Subarachnoid Haemorrhage,36.5,11.57892065475,12.117561591,8,2.537846,3.24753,NA,NA
2014,Lanarkshire,All,Male,TIAs and related syndromes,128.5,40.76414531775,50.270880002,NA,NA,NA,NA,NA
2014,Lanarkshire,under75 years,All,Cerebrovascular Disease,1147.5,189.8093470375,199.6952342825,117,19.35311,21.41472,NA,NA
2014,Lanarkshire,under75 years,All,Stroke,719,118.930649708,126.48766011775,76,12.57125,14.05596,NA,NA
2014,Lanarkshire,under75 years,All,Subarachnoid Haemorrhage,91.5,15.135124403999999,15.14777018675,15,2.481168,2.529372,NA,NA
2014,Lanarkshire,under75 years,All,TIAs and related syndromes,147,24.31544576675,25.426593299,NA,NA,NA,NA,NA
2014,Lanarkshire,under75 years,Female,Cerebrovascular Disease,471,152.7802105875,154.550252865,54,17.5162,18.14162,NA,NA
2014,Lanarkshire,under75 years,Female,Stroke,250,81.09353004275,82.74800075125,34,11.02872,11.53513,NA,NA
2014,Lanarkshire,under75 years,Female,Subarachnoid Haemorrhage,58.5,18.975886030250003,18.66413798075,10,3.243741,3.191209,NA,NA
2014,Lanarkshire,under75 years,Female,TIAs and related syndromes,75.5,24.490246070250002,24.885298943749998,NA,NA,NA,NA,NA
2014,Lanarkshire,under75 years,Male,Cerebrovascular Disease,676.5,228.3405565175,244.8402157475,63,21.26453,24.68782,NA,NA
2014,Lanarkshire,under75 years,Male,Stroke,469,158.302617896,170.22731945200002,42,14.17635,16.5768,NA,NA
2014,Lanarkshire,under75 years,Male,Subarachnoid Haemorrhage,33,11.13856373325,11.631402393,5,1.687661,1.867535,NA,NA
2014,Lanarkshire,under75 years,Male,TIAs and related syndromes,71.5,24.13355475425,25.96788765175,NA,NA,NA,NA,NA
2014,Lothian,0-44 years,All,Cerebrovascular Disease,110,21.867961249500002,22.06139243,5,0.993998,0.989395,7.25,5.9175
2014,Lothian,0-44 years,All,Stroke,57.5,11.43097974425,11.6970852295,5,0.993998,0.989395,10.75,8.73
2014,Lothian,0-44 years,All,Subarachnoid Haemorrhage,33,6.5603883745,6.4950841855,0,0,0,NA,NA
2014,Lothian,0-44 years,All,TIAs and related syndromes,3,0.59639894325,0.67014900425,NA,NA,NA,NA,NA
2014,Lothian,0-44 years,Female,Cerebrovascular Disease,43.5,17.1917732395,17.01285346975,4,1.580853,1.544112,6.666666666666667,10.616666666666667
2014,Lothian,0-44 years,Female,Stroke,20,7.90426356,8.01144782075,4,1.580853,1.544112,3.75,5.9025
2014,Lothian,0-44 years,Female,Subarachnoid Haemorrhage,10.5,4.149738369,4.006469593,0,0,0,NA,NA
2014,Lothian,0-44 years,Female,TIAs and related syndromes,2,0.790426356,0.896942361,NA,NA,NA,NA,NA
2014,Lothian,0-44 years,Male,Cerebrovascular Disease,66.5,26.6009576355,27.10993139025,1,0.400014,0.434678,2.25,3.7925
2014,Lothian,0-44 years,Male,Stroke,37.5,15.00054002,15.3827226375,1,0.400014,0.434678,7,11.5925
2014,Lothian,0-44 years,Male,Subarachnoid Haemorrhage,22.5,9.000324011,8.983698777,0,0,0,NA,NA
2014,Lothian,0-44 years,Male,TIAs and related syndromes,1,0.4000144005,0.443355647,NA,NA,NA,NA,NA
2014,Lothian,45-64 years,All,Cerebrovascular Disease,445.5,203.364298265,208.04046916000001,40,18.25942,18.83643,57.5,54.334999999999994
2014,Lothian,45-64 years,All,Stroke,280,127.815945052,131.52123489775,14,6.390797,6.736054,116,109.69999999999999
2014,Lothian,45-64 years,All,Subarachnoid Haemorrhage,74.5,34.008171089,33.958673201,18,8.216739,8.27568,NA,NA
2014,Lothian,45-64 years,All,TIAs and related syndromes,37,16.8899641665,17.253252336,NA,NA,NA,NA,NA
2014,Lothian,45-64 years,Female,Cerebrovascular Disease,195,175.026029495,178.4061955325,23,20.6441,21.14671,34.5,64.815
2014,Lothian,45-64 years,Female,Stroke,97,87.06423005775,88.776375698,5,4.487847,4.726284,41,76.325
2014,Lothian,45-64 years,Female,Subarachnoid Haemorrhage,40,35.902775286,36.085331772,14,12.56597,12.76297,NA,NA
2014,Lothian,45-64 years,Female,TIAs and related syndromes,19.5,17.50260295025,17.745694528250002,NA,NA,NA,NA,NA
2014,Lothian,45-64 years,Male,Cerebrovascular Disease,250.5,232.69207546250001,237.67474278749998,17,15.79148,16.52616,23,43.364999999999995
2014,Lothian,45-64 years,Male,Stroke,183,169.99061799525,174.26609413725,9,8.360194,8.745823,75,144.37
2014,Lothian,45-64 years,Male,Subarachnoid Haemorrhage,34.5,32.04741159,31.83201463,4,3.715642,3.788393,NA,NA
2014,Lothian,45-64 years,Male,TIAs and related syndromes,17.5,16.25593341675,16.7608101435,NA,NA,NA,NA,NA
2014,Lothian,65-74 years,All,Cerebrovascular Disease,461.5,620.6377170124999,645.21405394,63,84.72411,90.6463,110.5,99.825
2014,Lothian,65-74 years,All,Stroke,348.5,468.672252203,491.84587207625,32,43.03447,45.54072,634,549.89
2014,Lothian,65-74 years,All,Subarachnoid Haemorrhage,32.5,43.706881478,40.05240822175,10,13.44827,12.74106,NA,NA
2014,Lothian,65-74 years,All,TIAs and related syndromes,43,57.82756626,61.2529242925,NA,NA,NA,NA,NA
2014,Lothian,65-74 years,Female,Cerebrovascular Disease,203.5,516.091400085,521.0065856250001,29,73.54619,74.69047,53.5,88.305
2014,Lothian,65-74 years,Female,Stroke,143.5,363.92685958825,369.2553378395,13,32.96898,32.68743,324.5,488.88
2014,Lothian,65-74 years,Female,Subarachnoid Haemorrhage,27,68.4740432575,66.09921420250001,8,20.28861,19.61909,NA,NA
2014,Lothian,65-74 years,Female,TIAs and related syndromes,18,45.649362175,46.90780427,NA,NA,NA,NA,NA
2014,Lothian,65-74 years,Male,Cerebrovascular Disease,258,738.6623911075,769.4215220525,34,97.34311,106.6021,57,114.19
2014,Lothian,65-74 years,Male,Stroke,205,586.921667468,614.436406413,19,54.39762,58.39401,309.5,620.44
2014,Lothian,65-74 years,Male,Subarachnoid Haemorrhage,5.5,15.7466788815,14.005602239749999,2,5.726065,5.863025,NA,NA
2014,Lothian,65-74 years,Male,TIAs and related syndromes,25,71.5758130975,75.5980443,NA,NA,NA,NA,NA
2014,Lothian,75plus years,All,Cerebrovascular Disease,1115,1807.8051785675,1808.7766283925,479,776.6266,780.0491,66,172.44333333333333
2014,Lothian,75plus years,All,Stroke,902.5,1463.268317154,1448.670587355,287,465.3274,463.4154,478.6666666666667,1284.4033333333334
2014,Lothian,75plus years,All,Subarachnoid Haemorrhage,15,24.32024904,24.218666577500002,5,8.10675,6.400299,NA,NA
2014,Lothian,75plus years,All,TIAs and related syndromes,125.5,203.479416959,197.670130944,NA,NA,NA,NA,NA
2014,Lothian,75plus years,Female,Cerebrovascular Disease,649.5,1747.753081125,1691.6120600825,310,834.1855,794.4034,31.333333333333332,132.57999999999998
2014,Lothian,75plus years,Female,Stroke,532,1431.5698831665,1381.743455865,195,524.7296,502.262,291.3333333333333,1316.58
2014,Lothian,75plus years,Female,Subarachnoid Haemorrhage,10.5,28.2546687475,27.240680425,5,13.4546,12.8006,NA,NA
2014,Lothian,75plus years,Female,TIAs and related syndromes,82.5,222.00096873325,216.464056213,NA,NA,NA,NA,NA
2014,Lothian,75plus years,Male,Cerebrovascular Disease,465.5,1898.837446505,1925.9411969525001,169,689.3739,765.6948,34.666666666666664,241.22666666666666
2014,Lothian,75plus years,Male,Stroke,370.5,1511.3195999725,1515.597719095,92,375.2804,424.5688,187.33333333333334,1201.3833333333334
2014,Lothian,75plus years,Male,Subarachnoid Haemorrhage,4.5,18.356108505,21.196652725,0,0,0,NA,NA
2014,Lothian,75plus years,Male,TIAs and related syndromes,43,175.40281461,178.87620570500002,NA,NA,NA,NA,NA
2014,Lothian,All,All,Cerebrovascular Disease,2132,248.45010020750001,297.5812484775,587,68.40535,85.24821,304,35.43
2014,Lothian,All,All,Stroke,1588.5,185.1139700565,223.19372271925,338,39.38843,48.80849,1268,147.76
2014,Lothian,All,All,Subarachnoid Haemorrhage,155,18.062741809749998,18.891576714,33,3.845616,4.106893,NA,NA
2014,Lothian,All,All,TIAs and related syndromes,208.5,24.2973010755,29.155861169,NA,NA,NA,NA,NA
2014,Lothian,All,Female,Cerebrovascular Disease,1091.5,247.48714949,263.415359625,366,82.98699,85.77651,166,37.64
2014,Lothian,All,Female,Stroke,792.5,179.6917691065,190.980642884,217,49.20267,50.72205,640,145.11
2014,Lothian,All,Female,Subarachnoid Haemorrhage,88,19.953155432,21.11818523075,27,6.121991,6.594244,NA,NA
2014,Lothian,All,Female,TIAs and related syndromes,122,27.66232912325,29.594042431,NA,NA,NA,NA,NA
2014,Lothian,All,Male,Cerebrovascular Disease,1040.5,249.46833633999998,331.747137355,221,52.98655,84.71991,138,33.09
2014,Lothian,All,Male,Stroke,796,190.84747306399998,255.40680255475002,121,29.01073,46.89493,628,150.57
2014,Lothian,All,Male,Subarachnoid Haemorrhage,67,16.0637948455,16.66496819875,6,1.438549,1.619542,NA,NA
2014,Lothian,All,Male,TIAs and related syndromes,86.5,20.7390784185,28.7176799045,NA,NA,NA,NA,NA
2014,Lothian,under75 years,All,Cerebrovascular Disease,1017,127.6927539125,148.1223647375,108,13.56029,16.53164,NA,NA
2014,Lothian,under75 years,All,Stroke,686,86.13296870025,101.992714114,51,6.403471,7.80341,NA,NA
2014,Lothian,under75 years,All,Subarachnoid Haemorrhage,140,17.5781568795,18.3647216695,28,3.515631,3.880073,NA,NA
2014,Lothian,under75 years,All,TIAs and related syndromes,83,10.421335865,12.489614704,NA,NA,NA,NA,NA
2014,Lothian,under75 years,Female,Cerebrovascular Disease,442,109.44088583999999,122.1651365025,56,13.86581,15.69253,NA,NA
2014,Lothian,under75 years,Female,Stroke,260.5,64.50079355825,73.21289214975,22,5.447284,6.064249,NA,NA
2014,Lothian,under75 years,Female,Subarachnoid Haemorrhage,77.5,19.189295593,20.51266372575,22,5.447284,5.980429,NA,NA
2014,Lothian,under75 years,Female,TIAs and related syndromes,39.5,9.780350655,11.1123927185,NA,NA,NA,NA,NA
2014,Lothian,under75 years,Male,Cerebrovascular Disease,575,146.469946911,174.07959298,52,13.24598,17.37075,NA,NA
2014,Lothian,under75 years,Male,Stroke,425.5,108.3877607175,130.772536096,29,7.38718,9.542572,NA,NA
2014,Lothian,under75 years,Male,Subarachnoid Haemorrhage,62.5,15.92064640325,16.2167796185,6,1.528382,1.779716,NA,NA
2014,Lothian,under75 years,Male,TIAs and related syndromes,43.5,11.0807698965,13.86683668975,NA,NA,NA,NA,NA
2014,Orkney,0-44 years,All,Cerebrovascular Disease,0,0,4.772814051,0,0,0,NA,NA
2014,Orkney,0-44 years,All,Stroke,0,0,0,0,0,0,NA,NA
2014,Orkney,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2014,Orkney,0-44 years,All,TIAs and related syndromes,0,0,4.772814051,NA,NA,NA,NA,NA
2014,Orkney,0-44 years,Female,Cerebrovascular Disease,0,0,0,0,0,0,NA,NA
2014,Orkney,0-44 years,Female,Stroke,0,0,0,0,0,0,NA,NA
2014,Orkney,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2014,Orkney,0-44 years,Female,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2014,Orkney,0-44 years,Male,Cerebrovascular Disease,0,0,9.5456281,0,0,0,NA,NA
2014,Orkney,0-44 years,Male,Stroke,0,0,0,0,0,0,NA,NA
2014,Orkney,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
