FinancialYear,HBR,HBRQF,AdmissionType,AdmissionTypeQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDischarges,NumberOfDischargesQF,CrudeRate,CrudeRateQF,EASR
2013/14,S08000020,,Transfer,,0-44 years,,Female,,Stroke,6,,3.735641129,,3.785001816
2013/14,S08000020,,Transfer,,0-44 years,,Female,,Subarachnoid Haemorrhage,12,,7.471282259,,8.012235046
2013/14,S08000020,,Transfer,,0-44 years,,Female,,TIAs and related syndromes,0,,0,,0
2013/14,S08000020,,Transfer,,45-64 years,,All,d,Cerebrovascular Disease,251,,160.9799897,,162.9707199
2013/14,S08000020,,Transfer,,45-64 years,,All,d,Stroke,151,,96.84453566,,97.66147513
2013/14,S08000020,,Transfer,,45-64 years,,All,d,Subarachnoid Haemorrhage,41,,26.29553617,,26.62985305
2013/14,S08000020,,Transfer,,45-64 years,,All,d,TIAs and related syndromes,9,,5.772190867,,5.802788698
2013/14,S08000020,,Transfer,,45-64 years,,Male,,Cerebrovascular Disease,141,,181.1920121,,183.6960274
2013/14,S08000020,,Transfer,,45-64 years,,Male,,Stroke,99,,127.2199234,,128.8963894
2013/14,S08000020,,Transfer,,45-64 years,,Male,,Subarachnoid Haemorrhage,7,,8.99534812,,9.059162419
2013/14,S08000020,,Transfer,,45-64 years,,Male,,TIAs and related syndromes,9,,11.56544758,,11.6055774
2013/14,S08000020,,Transfer,,45-64 years,,Female,,Cerebrovascular Disease,110,,140.8414637,,142.2454123
2013/14,S08000020,,Transfer,,45-64 years,,Female,,Stroke,52,,66.57960103,,66.42656086
2013/14,S08000020,,Transfer,,45-64 years,,Female,,Subarachnoid Haemorrhage,34,,43.53281606,,44.20054367
2013/14,S08000020,,Transfer,,45-64 years,,Female,,TIAs and related syndromes,0,,0,,0
2013/14,S08000020,,Transfer,,65-74 years,,All,d,Cerebrovascular Disease,271,,508.4332377,,529.0444072
2013/14,S08000020,,Transfer,,65-74 years,,All,d,Stroke,191,,358.342245,,370.7152561
2013/14,S08000020,,Transfer,,65-74 years,,All,d,Subarachnoid Haemorrhage,18,,33.77047335,,33.22492581
2013/14,S08000020,,Transfer,,65-74 years,,All,d,TIAs and related syndromes,13,,24.38978631,,27.41268
2013/14,S08000020,,Transfer,,65-74 years,,Male,,Cerebrovascular Disease,191,,744.3201746,,760.6547987
2013/14,S08000020,,Transfer,,65-74 years,,Male,,Stroke,133,,518.2962472,,527.4877075
2013/14,S08000020,,Transfer,,65-74 years,,Male,,Subarachnoid Haemorrhage,5,,19.48482132,,17.38959975
2013/14,S08000020,,Transfer,,65-74 years,,Male,,TIAs and related syndromes,12,,46.76357118,,50.8650267
2013/14,S08000020,,Transfer,,65-74 years,,Female,,Cerebrovascular Disease,80,,289.4356006,,297.4340157
2013/14,S08000020,,Transfer,,65-74 years,,Female,,Stroke,58,,209.8408104,,213.9428046
2013/14,S08000020,,Transfer,,65-74 years,,Female,,Subarachnoid Haemorrhage,13,,47.03328509,,49.06025186
2013/14,S08000020,,Transfer,,65-74 years,,Female,,TIAs and related syndromes,1,,3.617945007,,3.960333302
2013/14,S08000020,,Transfer,,under75 years,d,All,d,Cerebrovascular Disease,575,,107.2921332,,118.3947573
2013/14,S08000020,,Transfer,,under75 years,d,All,d,Stroke,367,,68.4803702,,75.8170849
2013/14,S08000020,,Transfer,,under75 years,d,All,d,Subarachnoid Haemorrhage,79,,14.74100612,,15.44688421
2013/14,S08000020,,Transfer,,under75 years,d,All,d,TIAs and related syndromes,22,,4.105090312,,4.852824621
2013/14,S08000020,,Transfer,,under75 years,d,Male,,Cerebrovascular Disease,360,,133.5494856,,151.5113777
2013/14,S08000020,,Transfer,,under75 years,d,Male,,Stroke,251,,93.11366916,,105.3584181
2013/14,S08000020,,Transfer,,under75 years,d,Male,,Subarachnoid Haemorrhage,20,,7.419415869,,7.606870132
2013/14,S08000020,,Transfer,,under75 years,d,Male,,TIAs and related syndromes,21,,7.790386663,,9.248687707
2013/14,S08000020,,Transfer,,under75 years,d,Female,,Cerebrovascular Disease,215,,80.71873463,,85.27813697
2013/14,S08000020,,Transfer,,under75 years,d,Female,,Stroke,116,,43.5505731,,46.27575175
2013/14,S08000020,,Transfer,,under75 years,d,Female,,Subarachnoid Haemorrhage,59,,22.15072253,,23.28689829
2013/14,S08000020,,Transfer,,under75 years,d,Female,,TIAs and related syndromes,1,,0.375435975,,0.456961535
2013/14,S08000020,,Transfer,,75plus years,,All,d,Cerebrovascular Disease,651,,1504.158965,,1537.200253
2013/14,S08000020,,Transfer,,75plus years,,All,d,Stroke,497,,1148.336414,,1160.934388
2013/14,S08000020,,Transfer,,75plus years,,All,d,Subarachnoid Haemorrhage,19,,43.90018484,,45.95719013
2013/14,S08000020,,Transfer,,75plus years,,All,d,TIAs and related syndromes,37,,85.48983364,,80.4984762
2013/14,S08000020,,Transfer,,75plus years,,Male,,Cerebrovascular Disease,284,,1611.621836,,1671.379254
2013/14,S08000020,,Transfer,,75plus years,,Male,,Stroke,204,,1157.643854,,1198.74648
2013/14,S08000020,,Transfer,,75plus years,,Male,,Subarachnoid Haemorrhage,6,,34.04834866,,41.94892618
2013/14,S08000020,,Transfer,,75plus years,,Male,,TIAs and related syndromes,16,,90.79559641,,84.88512276
2013/14,S08000020,,Transfer,,75plus years,,Female,,Cerebrovascular Disease,367,,1430.353106,,1403.021253
2013/14,S08000020,,Transfer,,75plus years,,Female,,Stroke,293,,1141.944033,,1123.122297
2013/14,S08000020,,Transfer,,75plus years,,Female,,Subarachnoid Haemorrhage,13,,50.6664588,,49.96545408
2013/14,S08000020,,Transfer,,75plus years,,Female,,TIAs and related syndromes,21,,81.84581807,,76.11182965
2013/14,S08000022,,All,d,All,d,All,d,Cerebrovascular Disease,1769,,551.1246807,,525.6380806
2013/14,S08000022,,All,d,All,d,All,d,Stroke,1219,,379.7744408,,359.9263475
2013/14,S08000022,,All,d,All,d,All,d,Subarachnoid Haemorrhage,125,,38.94323634,,35.07169214
2013/14,S08000022,,All,d,All,d,All,d,TIAs and related syndromes,212,,66.04772883,,65.71161635
2013/14,S08000022,,All,d,All,d,Male,,Cerebrovascular Disease,838,,532.1209273,,558.6738273
2013/14,S08000022,,All,d,All,d,Male,,Stroke,536,,340.354197,,359.6695071
2013/14,S08000022,,All,d,All,d,Male,,Subarachnoid Haemorrhage,52,,33.01943702,,30.71375249
2013/14,S08000022,,All,d,All,d,Male,,TIAs and related syndromes,113,,71.7537766,,79.90637302
2013/14,S08000022,,All,d,All,d,Female,,Cerebrovascular Disease,931,,569.4294085,,492.6023339
2013/14,S08000022,,All,d,All,d,Female,,Stroke,683,,417.7446681,,360.183188
2013/14,S08000022,,All,d,All,d,Female,,Subarachnoid Haemorrhage,73,,44.64913729,,39.42963178
2013/14,S08000022,,All,d,All,d,Female,,TIAs and related syndromes,99,,60.55156975,,51.51685968
2013/14,S08000022,,All,d,0-44 years,,All,d,Cerebrovascular Disease,79,,50.04212407,,51.3492352
2013/14,S08000022,,All,d,0-44 years,,All,d,Stroke,50,,31.67223042,,33.13957761
2013/14,S08000022,,All,d,0-44 years,,All,d,Subarachnoid Haemorrhage,17,,10.76855834,,10.2491812
2013/14,S08000022,,All,d,0-44 years,,All,d,TIAs and related syndromes,3,,1.900333825,,1.821011766
2013/14,S08000022,,All,d,0-44 years,,Male,,Cerebrovascular Disease,38,,47.47685503,,48.92040461
2013/14,S08000022,,All,d,0-44 years,,Male,,Stroke,19,,23.73842752,,25.42896825
2013/14,S08000022,,All,d,0-44 years,,Male,,Subarachnoid Haemorrhage,13,,16.24208199,,15.56401545
2013/14,S08000022,,All,d,0-44 years,,Male,,TIAs and related syndromes,0,,0,,0
2013/14,S08000022,,All,d,0-44 years,,Female,,Cerebrovascular Disease,41,,52.68026931,,53.77806579
2013/14,S08000022,,All,d,0-44 years,,Female,,Stroke,31,,39.83142314,,40.85018696
2013/14,S08000022,,All,d,0-44 years,,Female,,Subarachnoid Haemorrhage,4,,5.139538469,,4.93434694
2013/14,S08000022,,All,d,0-44 years,,Female,,TIAs and related syndromes,3,,3.854653852,,3.642023532
2013/14,S08000022,,All,d,45-64 years,,All,d,Cerebrovascular Disease,396,,412.7923946,,410.8053205
2013/14,S08000022,,All,d,45-64 years,,All,d,Stroke,234,,243.9227786,,240.9790526
2013/14,S08000022,,All,d,45-64 years,,All,d,Subarachnoid Haemorrhage,65,,67.7563274,,68.59618703
2013/14,S08000022,,All,d,45-64 years,,All,d,TIAs and related syndromes,43,,44.82341659,,45.25300789
2013/14,S08000022,,All,d,45-64 years,,Male,,Cerebrovascular Disease,226,,479.7690315,,475.5045474
2013/14,S08000022,,All,d,45-64 years,,Male,,Stroke,127,,269.6047213,,265.5777199
2013/14,S08000022,,All,d,45-64 years,,Male,,Subarachnoid Haemorrhage,37,,78.54625738,,79.79537553
2013/14,S08000022,,All,d,45-64 years,,Male,,TIAs and related syndromes,32,,67.93189827,,67.84387564
2013/14,S08000022,,All,d,45-64 years,,Female,,Cerebrovascular Disease,170,,348.1751526,,346.1060935
2013/14,S08000022,,All,d,45-64 years,,Female,,Stroke,107,,219.1455372,,216.3803853
2013/14,S08000022,,All,d,45-64 years,,Female,,Subarachnoid Haemorrhage,28,,57.34649572,,57.39699854
2013/14,S08000022,,All,d,45-64 years,,Female,,TIAs and related syndromes,11,,22.52898046,,22.66214015
2013/14,S08000022,,All,d,65-74 years,,All,d,Cerebrovascular Disease,386,,1014.854739,,1039.600183
2013/14,S08000022,,All,d,65-74 years,,All,d,Stroke,240,,630.9977652,,652.7513099
2013/14,S08000022,,All,d,65-74 years,,All,d,Subarachnoid Haemorrhage,40,,105.1662942,,100.8807343
2013/14,S08000022,,All,d,65-74 years,,All,d,TIAs and related syndromes,48,,126.199553,,131.8713948
2013/14,S08000022,,All,d,65-74 years,,Male,,Cerebrovascular Disease,200,,1086.602195,,1115.826968
2013/14,S08000022,,All,d,65-74 years,,Male,,Stroke,132,,717.1574487,,737.8008833
2013/14,S08000022,,All,d,65-74 years,,Male,,Subarachnoid Haemorrhage,2,,10.86602195,,11.08009174
2013/14,S08000022,,All,d,65-74 years,,Male,,TIAs and related syndromes,26,,141.2582853,,150.5560214
2013/14,S08000022,,All,d,65-74 years,,Female,,Cerebrovascular Disease,186,,947.5775638,,963.3733972
2013/14,S08000022,,All,d,65-74 years,,Female,,Stroke,108,,550.2063274,,567.7017365
2013/14,S08000022,,All,d,65-74 years,,Female,,Subarachnoid Haemorrhage,38,,193.5911152,,190.6813769
2013/14,S08000022,,All,d,65-74 years,,Female,,TIAs and related syndromes,22,,112.0790667,,113.1867681
2013/14,S08000022,,All,d,under75 years,d,All,d,Cerebrovascular Disease,861,,295.0307367,,270.0549628
2013/14,S08000022,,All,d,under75 years,d,All,d,Stroke,524,,179.5541301,,165.1579213
2013/14,S08000022,,All,d,under75 years,d,All,d,Subarachnoid Haemorrhage,122,,41.80458754,,37.69782913
2013/14,S08000022,,All,d,under75 years,d,All,d,TIAs and related syndromes,94,,32.21009204,,29.47460428
2013/14,S08000022,,All,d,under75 years,d,Male,,Cerebrovascular Disease,464,,318.7886033,,296.2500607
2013/14,S08000022,,All,d,under75 years,d,Male,,Stroke,278,,190.9983442,,177.5591554
2013/14,S08000022,,All,d,under75 years,d,Male,,Subarachnoid Haemorrhage,52,,35.72630899,,33.75137637
2013/14,S08000022,,All,d,under75 years,d,Male,,TIAs and related syndromes,58,,39.84857541,,37.12858164
2013/14,S08000022,,All,d,under75 years,d,Female,,Cerebrovascular Disease,397,,271.3917543,,243.8598649
2013/14,S08000022,,All,d,under75 years,d,Female,,Stroke,246,,168.1671828,,152.7566873
2013/14,S08000022,,All,d,under75 years,d,Female,,Subarachnoid Haemorrhage,70,,47.85245039,,41.6442819
2013/14,S08000022,,All,d,under75 years,d,Female,,TIAs and related syndromes,36,,24.60983163,,21.82062692
2013/14,S08000022,,All,d,75plus years,,All,d,Cerebrovascular Disease,908,,3115.350305,,3109.867384
2013/14,S08000022,,All,d,75plus years,,All,d,Stroke,695,,2384.546765,,2329.251546
2013/14,S08000022,,All,d,75plus years,,All,d,Subarachnoid Haemorrhage,3,,10.29300762,,8.518529168
2013/14,S08000022,,All,d,75plus years,,All,d,TIAs and related syndromes,118,,404.8582996,,432.1080717
2013/14,S08000022,,All,d,75plus years,,Male,,Cerebrovascular Disease,374,,3134.428428,,3212.06969
2013/14,S08000022,,All,d,75plus years,,Male,,Stroke,258,,2162.252766,,2201.007508
2013/14,S08000022,,All,d,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,All,d,75plus years,,Male,,TIAs and related syndromes,55,,460.945357,,512.4373748
2013/14,S08000022,,All,d,75plus years,,Female,,Cerebrovascular Disease,534,,3102.126176,,3007.665077
2013/14,S08000022,,All,d,75plus years,,Female,,Stroke,437,,2538.631347,,2457.495584
2013/14,S08000022,,All,d,75plus years,,Female,,Subarachnoid Haemorrhage,3,,17.42767515,,17.03705834
2013/14,S08000022,,All,d,75plus years,,Female,,TIAs and related syndromes,63,,365.9811781,,351.7787687
2013/14,S08000022,,Elective,,All,d,All,d,Cerebrovascular Disease,62,,19.31584522,,18.14579786
2013/14,S08000022,,Elective,,All,d,All,d,Stroke,15,,4.673188361,,4.271672438
2013/14,S08000022,,Elective,,All,d,All,d,Subarachnoid Haemorrhage,1,,0.311545891,,0.276360544
2013/14,S08000022,,Elective,,All,d,All,d,TIAs and related syndromes,7,,2.180821235,,2.005933616
2013/14,S08000022,,Elective,,All,d,Male,,Cerebrovascular Disease,34,,21.5896319,,20.61647356
2013/14,S08000022,,Elective,,All,d,Male,,Stroke,7,,4.444924214,,4.333796403
2013/14,S08000022,,Elective,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,All,d,Male,,TIAs and related syndromes,2,,1.269978347,,1.069518717
2013/14,S08000022,,Elective,,All,d,Female,,Cerebrovascular Disease,28,,17.1256965,,15.67512216
2013/14,S08000022,,Elective,,All,d,Female,,Stroke,8,,4.893056142,,4.209548473
2013/14,S08000022,,Elective,,All,d,Female,,Subarachnoid Haemorrhage,1,,0.611632018,,0.552721088
2013/14,S08000022,,Elective,,All,d,Female,,TIAs and related syndromes,5,,3.058160089,,2.942348516
2013/14,S08000022,,Elective,,0-44 years,,All,d,Cerebrovascular Disease,4,,2.533778434,,2.664219807
2013/14,S08000022,,Elective,,0-44 years,,All,d,Stroke,1,,0.633444608,,0.708477754
2013/14,S08000022,,Elective,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,0-44 years,,All,d,TIAs and related syndromes,1,,0.633444608,,0.573887151
2013/14,S08000022,,Elective,,0-44 years,,Male,,Cerebrovascular Disease,2,,2.498781844,,2.678148596
2013/14,S08000022,,Elective,,0-44 years,,Male,,Stroke,1,,1.249390922,,1.416955508
2013/14,S08000022,,Elective,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,0-44 years,,Male,,TIAs and related syndromes,0,,0,,0
2013/14,S08000022,,Elective,,0-44 years,,Female,,Cerebrovascular Disease,2,,2.569769235,,2.650291017
2013/14,S08000022,,Elective,,0-44 years,,Female,,Stroke,0,,0,,0
2013/14,S08000022,,Elective,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,0-44 years,,Female,,TIAs and related syndromes,1,,1.284884617,,1.147774302
2013/14,S08000022,,Elective,,45-64 years,,All,d,Cerebrovascular Disease,25,,26.06012592,,25.7737339
2013/14,S08000022,,Elective,,45-64 years,,All,d,Stroke,7,,7.296835258,,7.228003231
2013/14,S08000022,,Elective,,45-64 years,,All,d,Subarachnoid Haemorrhage,1,,1.042405037,,1.042869978
2013/14,S08000022,,Elective,,45-64 years,,All,d,TIAs and related syndromes,2,,2.084810074,,2.017959843
2013/14,S08000022,,Elective,,45-64 years,,Male,,Cerebrovascular Disease,12,,25.47446185,,24.90164727
2013/14,S08000022,,Elective,,45-64 years,,Male,,Stroke,4,,8.491487284,,8.353524888
2013/14,S08000022,,Elective,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,45-64 years,,Male,,TIAs and related syndromes,2,,4.245743642,,4.035919685
2013/14,S08000022,,Elective,,45-64 years,,Female,,Cerebrovascular Disease,13,,26.62515873,,26.64582054
2013/14,S08000022,,Elective,,45-64 years,,Female,,Stroke,3,,6.144267399,,6.102481574
2013/14,S08000022,,Elective,,45-64 years,,Female,,Subarachnoid Haemorrhage,1,,2.048089133,,2.085739956
2013/14,S08000022,,Elective,,45-64 years,,Female,,TIAs and related syndromes,0,,0,,0
2013/14,S08000022,,Elective,,65-74 years,,All,d,Cerebrovascular Disease,13,,34.17904562,,35.04652841
2013/14,S08000022,,Elective,,65-74 years,,All,d,Stroke,2,,5.25831471,,5.869150958
2013/14,S08000022,,Elective,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,65-74 years,,All,d,TIAs and related syndromes,1,,2.629157355,,2.773386582
2013/14,S08000022,,Elective,,65-74 years,,Male,,Cerebrovascular Disease,9,,48.89709877,,47.90596416
2013/14,S08000022,,Elective,,65-74 years,,Male,,Stroke,1,,5.433010975,,6.19152875
2013/14,S08000022,,Elective,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,65-74 years,,Male,,TIAs and related syndromes,0,,0,,0
2013/14,S08000022,,Elective,,65-74 years,,Female,,Cerebrovascular Disease,4,,20.37801212,,22.18709266
2013/14,S08000022,,Elective,,65-74 years,,Female,,Stroke,1,,5.094503031,,5.546773165
2013/14,S08000022,,Elective,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,65-74 years,,Female,,TIAs and related syndromes,1,,5.094503031,,5.546773165
2013/14,S08000022,,Elective,,under75 years,d,All,d,Cerebrovascular Disease,42,,14.39174325,,13.1303337
2013/14,S08000022,,Elective,,under75 years,d,All,d,Stroke,10,,3.426605536,,3.20248318
2013/14,S08000022,,Elective,,under75 years,d,All,d,Subarachnoid Haemorrhage,1,,0.342660554,,0.303692906
2013/14,S08000022,,Elective,,under75 years,d,All,d,TIAs and related syndromes,4,,1.370642214,,1.24820221
2013/14,S08000022,,Elective,,under75 years,d,Male,,Cerebrovascular Disease,23,,15.80202128,,14.36842089
2013/14,S08000022,,Elective,,under75 years,d,Male,,Stroke,6,,4.122266422,,3.987857789
2013/14,S08000022,,Elective,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,under75 years,d,Male,,TIAs and related syndromes,2,,1.374088807,,1.175295293
2013/14,S08000022,,Elective,,under75 years,d,Female,,Cerebrovascular Disease,19,,12.98852225,,11.89224651
2013/14,S08000022,,Elective,,under75 years,d,Female,,Stroke,4,,2.734425736,,2.417108571
2013/14,S08000022,,Elective,,under75 years,d,Female,,Subarachnoid Haemorrhage,1,,0.683606434,,0.607385811
2013/14,S08000022,,Elective,,under75 years,d,Female,,TIAs and related syndromes,2,,1.367212868,,1.321109127
2013/14,S08000022,,Elective,,75plus years,,All,d,Cerebrovascular Disease,20,,68.62005078,,68.85771331
2013/14,S08000022,,Elective,,75plus years,,All,d,Stroke,5,,17.15501269,,15.08236382
2013/14,S08000022,,Elective,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,75plus years,,All,d,TIAs and related syndromes,3,,10.29300762,,9.667440062
2013/14,S08000022,,Elective,,75plus years,,Male,,Cerebrovascular Disease,11,,92.1890714,,83.79122839
2013/14,S08000022,,Elective,,75plus years,,Male,,Stroke,1,,8.380824673,,7.831620166
2013/14,S08000022,,Elective,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,75plus years,,Male,,TIAs and related syndromes,0,,0,,0
2013/14,S08000022,,Elective,,75plus years,,Female,,Cerebrovascular Disease,9,,52.28302544,,53.92419823
2013/14,S08000022,,Elective,,75plus years,,Female,,Stroke,4,,23.2369002,,22.33310748
2013/14,S08000022,,Elective,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2013/14,S08000022,,Elective,,75plus years,,Female,,TIAs and related syndromes,3,,17.42767515,,19.33488012
2013/14,S08000022,,Emergency,,All,d,All,d,Cerebrovascular Disease,804,,250.4828961,,241.2470346
2013/14,S08000022,,Emergency,,All,d,All,d,Stroke,541,,168.5463269,,161.4133225
2013/14,S08000022,,Emergency,,All,d,All,d,Subarachnoid Haemorrhage,40,,12.46183563,,11.15895121
2013/14,S08000022,,Emergency,,All,d,All,d,TIAs and related syndromes,165,,51.40507197,,50.47820927
2013/14,S08000022,,Emergency,,All,d,Male,,Cerebrovascular Disease,381,,241.9308751,,259.3692721
2013/14,S08000022,,Emergency,,All,d,Male,,Stroke,246,,156.2073367,,166.9520718
2013/14,S08000022,,Emergency,,All,d,Male,,Subarachnoid Haemorrhage,14,,8.889848428,,8.285063196
2013/14,S08000022,,Emergency,,All,d,Male,,TIAs and related syndromes,89,,56.51403644,,61.59786966
2013/14,S08000022,,Emergency,,All,d,Female,,Cerebrovascular Disease,423,,258.7203435,,223.124797
2013/14,S08000022,,Emergency,,All,d,Female,,Stroke,295,,180.4314452,,155.8745733
2013/14,S08000022,,Emergency,,All,d,Female,,Subarachnoid Haemorrhage,26,,15.90243246,,14.03283922
2013/14,S08000022,,Emergency,,All,d,Female,,TIAs and related syndromes,76,,46.48403335,,39.35854888
